index1,index2,mag,dist
CD -67°2622,PPM 351558,10.0,4.91
CD -69°2119,PPM 351561,10.0,7.73
CD -69°2120,PPM 351562,10.2,13.69
CD -67°2623,PPM 351563,7.9,11.67
CD -70°1956,PPM 351564,8.2,18.18
CD -66°2661,PPM 351566,10.0,13.11
CD -66°2662,PPM 351567,9.2,26.44
CD -63°1632,PPM 351569,9.7,21.31
CD -65°2960,PPM 351571,10.0,8.36
CD -69°2121,PPM 351573,8.5,8.24
CD -62°1473,PPM 351574,9.5,10.83
CD -63°1633,PPM 351575,7.7,18.49
CD -65°2961,PPM 351576,8.9,4.48
CD -64°1448,PPM 351577,9.7,33.88
CD -68°2371,PPM 351578,10.0,8.68
CD -68°2370,PPM 351579,9.1,3.69
CD -68°2372,PPM 351581,9.9,19.83
CD -65°2962,PPM 351582,9.4,11.49
CD -69°2122,PPM 351583,8.7,26.68
CD -68°2373,PPM 351584,9.2,20.33
CD -62°1474,PPM 351586,9.3,21.23
CD -68°2375,PPM 351587,9.4,18.71
CD -65°2963,PPM 351589,9.8,12.87
CD -63°1634,PPM 351590,9.5,13.23
CD -65°2964,PPM 351593,9.5,14.07
CD -66°2663,PPM 351594,9.1,32.08
CD -62°1475,PPM 351595,9.5,10.43
CD -69°2123,PPM 351596,9.5,12.20
CD -64°1450,PPM 351597,8.7,18.25
CD -66°2664,PPM 351600,10.0,16.02
CD -65°2965,PPM 351603,10.0,6.94
CD -68°2376,PPM 351604,10.0,17.97
CD -69°2124,PPM 351609,9.4,9.64
CD -63°1635,PPM 351611,8.5,12.48
CD -66°2665,PPM 351612,9.4,13.32
CD -68°2379,PPM 351613,7.0,8.87
CD -62°1476,PPM 351616,7.5,37.01
CD -67°2626,PPM 351617,9.5,21.97
CD -66°2666,PPM 351618,10.2,7.23
CD -69°2126,PPM 351621,9.1,31.42
CD -65°2966,PPM 351622,10.0,14.82
CD -64°1451,PPM 351625,9.0,14.30
CD -70°1,PPM 351626,9.4,27.31
CD -62°1,PPM 351630,9.3,18.85
CD -63°1,PPM 351636,8.0,20.59
CD -66°1,PPM 351637,9.5,9.32
CD -67°1,PPM 351638,8.5,14.64
CD -66°2,PPM 351639,6.9,25.34
CD -62°2,PPM 351640,9.5,36.62
CD -67°2,PPM 351643,9.4,35.33
CD -67°3,PPM 351644,9.4,12.26
CD -67°4,PPM 351645,9.2,10.79
CD -62°3,PPM 351649,9.5,14.73
CD -66°4,PPM 351653,8.8,3.02
CD -67°5,PPM 351654,9.5,12.54
CD -63°2,PPM 351655,9.0,26.68
CD -64°1,PPM 351656,8.5,23.19
CD -68°1,PPM 351659,9.7,12.10
CD -62°4,PPM 351661,6.5,26.34
CD -66°5,PPM 351662,8.6,25.30
CD -63°3,PPM 351664,8.5,25.47
CD -67°6,PPM 351666,9.8,34.85
CD -64°2,PPM 351669,9.0,14.90
CD -69°1,PPM 351672,9.6,11.63
CD -62°5,PPM 351678,8.9,2.53
CD -64°3,PPM 351679,9.7,16.64
CD -62°6,PPM 351682,8.2,29.50
CD -67°8,PPM 351683,10.2,8.59
CD -70°4,PPM 351684,10.0,15.94
CD -66°7,PPM 351689,9.1,21.39
CD -68°3,PPM 351691,9.5,27.25
CD -65°1,PPM 351692,10.0,24.37
CD -65°2,PPM 351694,9.6,12.60
CD -67°9,PPM 351696,10.0,18.87
CD -69°4,PPM 351697,8.2,11.45
CD -66°8,PPM 351698,9.5,22.05
CD -63°4,PPM 351699,7.5,43.15
CD -66°9,PPM 351702,10.1,11.90
CD -69°5,PPM 351703,8.6,17.54
CD -69°6,PPM 351704,8.5,17.62
CD -70°6,PPM 351705,9.2,19.50
CD -67°10,PPM 351708,8.5,21.07
CD -62°7,PPM 351711,9.5,7.19
CD -65°3,PPM 351713,10.0,13.35
CD -68°4,PPM 351715,8.4,23.77
CD -63°5,PPM 351716,9.2,10.92
CD -64°4,PPM 351718,9.5,22.64
CD -63°6,PPM 351719,9.7,36.74
CD -67°11,PPM 351720,8.2,14.35
CD -65°4,PPM 351723,9.9,9.45
CD -66°10,PPM 351724,9.6,11.56
CD -68°5,PPM 351725,9.8,7.68
CD -62°8,PPM 351728,9.5,17.80
CD -66°11,PPM 351730,9.6,11.17
CD -70°9,PPM 351731,8.3,13.10
CD -70°10,PPM 351732,9.9,5.07
CD -67°14,PPM 351735,9.2,30.29
CD -67°13,PPM 351736,7.9,19.33
CD -66°12,PPM 351738,10.0,14.10
CD -68°6,PPM 351739,9.8,4.95
CD -69°7,PPM 351740,8.5,22.13
CD -65°5,PPM 351742,8.9,7.63
CD -64°5,PPM 351743,9.5,8.29
CD -64°6,PPM 351744,7.5,25.72
CD -62°9,PPM 351747,9.1,29.95
CD -66°13,PPM 351748,10.2,23.32
CD -69°8,PPM 351750,8.7,16.16
CD -68°7,PPM 351753,9.5,18.97
CD -68°8,PPM 351754,9.2,27.68
